"","key","entidad_federativa","municipio","mean_consum_kwh","population","demand"
"28",4007,"Campeche","Palizada",540322.4375,8683,62.2276215017851
"29",4008,"Campeche","Tenabo",478685.859375,11452,41.7993240809466
"30",4009,"Campeche","Escárcega",2673965.546875,59923,44.6233590920848
"31",4010,"Campeche","Calakmul",644110.78125,31714,20.309982381598
"32",4011,"Campeche","Candelaria",1222746.96875,46913,26.0641393377102
"33",5001,"Coahuila de Zaragoza","Abasolo",1019088.765625,1022,997.151434075342
"34",5002,"Coahuila de Zaragoza","Acuña",15566125.421875,163058,95.4637332843221
"35",5003,"Coahuila de Zaragoza","Allende",2187398.72395833,23056,94.8732964936821
"36",5004,"Coahuila de Zaragoza","Arteaga",718944.2421875,29578,24.3067226380249
"37",5005,"Coahuila de Zaragoza","Candela",179870.375,1643,109.476795496044
"38",5006,"Coahuila de Zaragoza","Castaños",2184954.90625,29128,75.0121843672755
"39",5007,"Coahuila de Zaragoza","Cuatro Ciénegas",847313.59375,12715,66.6388984467165
"40",5008,"Coahuila de Zaragoza","Escobedo",278408.328125,3047,91.3712924597965
"41",5009,"Coahuila de Zaragoza","Francisco I. Madero",1624555.546875,59035,27.5185152346066
"42",5010,"Coahuila de Zaragoza","Frontera",7793693.125,82409,94.5733248188911
"43",5011,"Coahuila de Zaragoza","General Cepeda",504085.59375,11898,42.3672544755421
"44",5012,"Coahuila de Zaragoza","Guerrero",726542.057291667,1643,442.204538826334
"45",5013,"Coahuila de Zaragoza","Hidalgo",1449134.75,1735,835.236167146974
"46",5014,"Coahuila de Zaragoza","Jiménez",1134003.390625,9502,119.343652980951
"47",5015,"Coahuila de Zaragoza","Juárez",25691852.58125,1584,16219.6039023043
"48",5016,"Coahuila de Zaragoza","Lamadrid",166127.53125,1764,94.1766050170068
"49",5017,"Coahuila de Zaragoza","Matamoros",17507841.7604167,118337,147.94900800609
"50",5018,"Coahuila de Zaragoza","Monclova",26254185,237951,110.334417590176
"51",5019,"Coahuila de Zaragoza","Morelos",447417.64375,7928,56.4351215628153
"52",5020,"Coahuila de Zaragoza","Múzquiz",7151393.703125,71627,99.8421503500775
"53",5021,"Coahuila de Zaragoza","Nadadores",555603.421875,6539,84.967643657287
"54",5022,"Coahuila de Zaragoza","Nava",2899109.859375,33129,87.5097304287784
"55",5023,"Coahuila de Zaragoza","Ocampo",572093.1953125,9642,59.3334573026862
"56",5024,"Coahuila de Zaragoza","Parras",2014455.640625,44472,45.297167670107
"57",5025,"Coahuila de Zaragoza","Piedras Negras",24451307.359375,176327,138.670239721512
"58",5026,"Coahuila de Zaragoza","Progreso",2846038.234375,3239,878.678059393331
"59",5027,"Coahuila de Zaragoza","Ramos Arizpe",4305709.09375,122243,35.2225411168738
"60",5028,"Coahuila de Zaragoza","Sabinas",8358615.625,64811,128.969088966379
"61",5029,"Coahuila de Zaragoza","Sacramento",433819.140625,2471,175.564200981384
"62",5030,"Coahuila de Zaragoza","Saltillo",41784938.828125,879958,47.4851513687301
"63",5031,"Coahuila de Zaragoza","San Buenaventura",2284133.5625,24759,92.2546775919867
"64",5032,"Coahuila de Zaragoza","San Juan de Sabinas",5643046.90625,42260,133.531635263843
"65",5033,"Coahuila de Zaragoza","San Pedro",3843921.328125,101041,38.0431837385319
"66",5034,"Coahuila de Zaragoza","Sierra Mojada",77570.078125,6744,11.502087503707
"67",5035,"Coahuila de Zaragoza","Torreón",45034367.78125,720848,62.4741523611774
"68",5036,"Coahuila de Zaragoza","Viesca",626638.609375,20305,30.8612957091849
"69",5037,"Coahuila de Zaragoza","Villa Unión",701483.078125,6188,113.361841972366
"70",5038,"Coahuila de Zaragoza","Zaragoza",832477.9765625,13135,63.3786049914351
"71",6001,"Colima","Armería",1899620.21875,27626,68.7620436816767
"72",6002,"Colima","Colima",11233405.25,157048,71.5284833299373
"73",6003,"Colima","Comala",1020010.34375,21661,47.0897162527123
"74",6004,"Colima","Coquimatlán",1131506.671875,20837,54.3027629637184
"75",6005,"Colima","Cuauhtémoc",8519292.0703125,31267,272.469123047062
"76",6006,"Colima","Ixtlahuacán",308887.203125,5623,54.9328122221234
"77",6007,"Colima","Manzanillo",15545854.03125,191031,81.3786978618653
"78",6008,"Colima","Minatitlán",7724950.8828125,10231,755.053355763122
"79",6009,"Colima","Tecomán",7571220.75,116305,65.0979816001032
"80",6010,"Colima","Villa de Álvarez",9062453.703125,149762,60.5123709827927
"81",7001,"Chiapas","Acacoyagua",474181.734375,17994,26.3522137587529
"82",7002,"Chiapas","Acala",1195479.953125,21187,56.4251641631661
"83",7003,"Chiapas","Acapetahua",1167911.25,26899,43.4183891594483
"84",7004,"Chiapas","Altamirano",671084.03125,36160,18.5587398022677
"85",7005,"Chiapas","Amatán",365248.203125,24512,14.9007915765747
"86",7006,"Chiapas","Amatenango de la Frontera",771674.375,31735,24.3161926894596
"87",7007,"Chiapas","Amatenango del Valle",231175.3125,11283,20.4888161393246
"88",7008,"Chiapas","Angel Albino Corzo",691625.46875,31947,21.6491523069459
"89",7009,"Chiapas","Arriaga",2664409.546875,41135,64.7723239789717
"90",7010,"Chiapas","Bejucal de Ocampo",116038.6875,7365,15.7554226069246
"91",7011,"Chiapas","Bella Vista",593521.453125,20157,29.4449299560947
"92",7012,"Chiapas","Berriozábal",1514540.1875,64632,23.433286723295
"93",7013,"Chiapas","Bochil",711487.484375,37263,19.093671587768
"94",7014,"Chiapas","El Bosque",459632.328125,24273,18.935950567503
"95",7015,"Chiapas","Cacahoatán",1498493.84375,50112,29.9028943915629
"96",7016,"Chiapas","Catazajá",883426.96875,17619,50.1405850927976
"97",7017,"Chiapas","Cintalapa",2615995.90625,88106,29.6914614924069
"98",7018,"Chiapas","Coapilla",221128.09375,9900,22.3361710858586
"99",7019,"Chiapas","Comitán de Domínguez",5812289.765625,166178,34.976289073313
"100",7020,"Chiapas","La Concordia",1192021.609375,49920,23.8786380083133
"101",7021,"Chiapas","Copainalá",608717.265625,22192,27.4295811835346
"102",7022,"Chiapas","Chalchihuitán",305230.21875,21915,13.9279132443532
"103",7023,"Chiapas","Chamula",1262413.40625,101967,12.3806075127247
"104",7024,"Chiapas","Chanal",164356.015625,13678,12.016085365185
"105",7025,"Chiapas","Chapultenango",135987.265625,7472,18.1995805172645
"106",7026,"Chiapas","Chenalhó",1250907.09375,47371,26.4066009531148
"107",7027,"Chiapas","Chiapa de Corzo",4421905.390625,112075,39.454877453714
"108",7028,"Chiapas","Chiapilla",166389.015625,6156,27.0287549748213
"109",7029,"Chiapas","Chicoasén",122734.890625,5402,22.7202685348019
"110",7030,"Chiapas","Chicomuselo",1051703.8125,36785,28.5905617099361
"111",7031,"Chiapas","Chilón",1807582.890625,137262,13.1688514710918
"112",7032,"Chiapas","Escuintla",987326.765625,30896,31.9564592706176
"113",7033,"Chiapas","Francisco León",127323.8125,7245,17.5740251897861
"114",7034,"Chiapas","Frontera Comalapa",2823884.953125,80897,34.9071653228797
"115",7035,"Chiapas","Frontera Hidalgo",594195.359375,14556,40.8213354888019
"116",7036,"Chiapas","La Grandeza",122378.890625,7701,15.8912986138164
"117",7037,"Chiapas","Huehuetán",1354740.671875,36333,37.2867825908953
"118",7038,"Chiapas","Huixtán",512628.984375,22975,22.3124693960827
"119",7039,"Chiapas","Huitiupán",595912.96875,27893,21.3642479744022
"120",7040,"Chiapas","Huixtla",2777268.421875,53242,52.163112239867
"121",7041,"Chiapas","La Independencia",1119471.1875,46409,24.1218554052016
"122",7042,"Chiapas","Ixhuatán",249127.859375,11377,21.8975001648062
"123",7043,"Chiapas","Ixtacomitán",278925.828125,10961,25.4471150556519
"124",7044,"Chiapas","Ixtapa",538720.984375,28999,18.5772262621125
"125",7045,"Chiapas","Ixtapangajoya",116572.90625,6284,18.5507489258434
"126",7046,"Chiapas","Jiquipilas",1280029.5,41063,31.1723327569832
"127",7047,"Chiapas","Jitotol",335334.640625,24966,13.4316526726348
"128",7048,"Chiapas","Juárez",25691852.58125,21807,1178.14704366717
"129",7049,"Chiapas","Larráinzar",435730.5,31259,13.9393614638984
"130",7050,"Chiapas","La Libertad",315309.921875,5232,60.2656578507263
"131",7051,"Chiapas","Mapastepec",2300881.03125,46130,49.8781927433341
"132",7052,"Chiapas","Las Margaritas",2368532.421875,141027,16.7948862407553
"133",7053,"Chiapas","Mazapa de Madero",150254.875,7901,19.0171971902291
"134",7054,"Chiapas","Mazatán",730226.1015625,28250,25.8487115597345
"135",7055,"Chiapas","Metapa",248559.078125,5876,42.300728067563
"136",7056,"Chiapas","Mitontic",198797.9375,13755,14.452776263177
"137",7057,"Chiapas","Motozintla",1796736.375,76398,23.5181074766355
"138",7058,"Chiapas","Nicolás Ruíz",111083.796875,4765,23.3124442549843
"139",7059,"Chiapas","Ocosingo",4076210.984375,234661,17.3706367243598
"140",7060,"Chiapas","Ocotepec",159535.75,14088,11.3242298409994
"141",7061,"Chiapas","Ocozocoautla de Espinosa",2626093.28125,97397,26.9627738149019
"142",7062,"Chiapas","Ostuacán",542860.03125,18469,29.3930386729114
"143",7063,"Chiapas","Osumacinta",128556.015625,3983,32.2761776613106
"144",7064,"Chiapas","Oxchuc",761110.671875,54932,13.855506296421
"145",7065,"Chiapas","Palenque",5205326.21875,132265,39.3552808282614
"146",7066,"Chiapas","Pantelhó",350808.96875,26391,13.292750132621
"147",7067,"Chiapas","Pantepec",378529.6640625,12266,30.860073704753
"148",7068,"Chiapas","Pichucalco",1426716.78125,31919,44.6980413311821
"149",7069,"Chiapas","Pijijiapan",2584964.640625,51193,50.4944941813334
"150",7070,"Chiapas","El Porvenir",221054.984375,12263,18.0261750285411
"151",7071,"Chiapas","Villa Comaltitlán",1034452.984375,30297,34.1437430892498
"152",7072,"Chiapas","Pueblo Nuevo Solistahuacán",509039.078125,29636,17.1763759658861
"153",7073,"Chiapas","Rayón",346748.1796875,10866,31.9112994374655
"154",7074,"Chiapas","Reforma",3027527.453125,44829,67.5350209267439
"155",7075,"Chiapas","Las Rosas",672814.609375,28829,23.3381181926185
"156",7076,"Chiapas","Sabanilla",520680.390625,29889,17.4204687552277
"157",7077,"Chiapas","Salto de Agua",1310315.09375,64251,20.3936918296991
"158",7078,"Chiapas","San Cristóbal de las Casas",7363645.9375,215874,34.1108514110083
"159",7079,"Chiapas","San Fernando",2473419.40625,41793,59.1826240339291
"160",7080,"Chiapas","Siltepec",743013.640625,25937,28.6468612647955
"161",7081,"Chiapas","Simojovel",1013482.625,52935,19.1457943704543
"162",7082,"Chiapas","Sitalá",173197.265625,15518,11.1610559108777
"163",7083,"Chiapas","Socoltenango",590705.234375,19092,30.9399347567044
"164",7084,"Chiapas","Solosuchiapa",232047.953125,8561,27.1052392389908
"165",7085,"Chiapas","Soyaló",228650.390625,10890,20.9963627754821
"166",7086,"Chiapas","Suchiapa",880414.671875,25627,34.3549643686346
"167",7087,"Chiapas","Suchiate",1992608.265625,41672,47.8164778658332
"168",7088,"Chiapas","Sunuapa",54751.53125,2308,23.7225005415945
"169",7089,"Chiapas","Tapachula",21483553.15625,353706,60.7384470612599
"170",7090,"Chiapas","Tapalapa",117844.609375,4547,25.9170022817242
"171",7091,"Chiapas","Tapilula",339207.609375,13592,24.9564162282961
"172",7092,"Chiapas","Tecpatán",1175457.578125,21426,54.8612703316065
"173",7093,"Chiapas","Tenejapa",541149.609375,48162,11.2360285987916
"174",7094,"Chiapas","Teopisca",1045802.890625,49499,21.1277579471302
"175",7096,"Chiapas","Tila",1463800.421875,83505,17.5294943042333
"176",7097,"Chiapas","Tonalá",9545710.65625,91913,103.855936116219
"177",7098,"Chiapas","Totolapa",165864,7211,23.0015254472334
"178",7099,"Chiapas","La Trinitaria",2161075.109375,83111,26.0022753832224
"179",7100,"Chiapas","Tumbalá",499970.0625,38025,13.1484566074951
"180",7101,"Chiapas","Tuxtla Gutiérrez",39332581.84375,604147,65.1043236890194
"181",7102,"Chiapas","Tuxtla Chico",1634425.09375,41024,39.8407052883678
"182",7103,"Chiapas","Tuzantán",974913.59375,30302,32.1732424839945
"183",7104,"Chiapas","Tzimol",476407.46875,16560,28.7685669535024
"184",7105,"Chiapas","Unión Juárez",411315.984375,16008,25.6944018225262
"185",7106,"Chiapas","Venustiano Carranza",4826190.35546875,67292,71.7201206007958
"186",7107,"Chiapas","Villa Corzo",2279802.140625,65643,34.7303161132946
"187",7108,"Chiapas","Villaflores",4014636.671875,109536,36.6512988595074
"188",7109,"Chiapas","Yajalón",874236.765625,40285,21.7012973966737
"189",7110,"Chiapas","San Lucas",747999.828125,7526,99.3887627059527
"190",7111,"Chiapas","Zinacantán",1660816.296875,45373,36.6036254352809
"191",7112,"Chiapas","San Juan Cancuc",352756.953125,37948,9.295798279883
"192",7113,"Chiapas","Aldama",1128580.95833333,8480,133.08737716195
"193",7114,"Chiapas","Benemérito de las Américas",730650.796875,23603,30.9558444636275
"194",7115,"Chiapas","Maravilla Tenejapa",470187.484375,14714,31.9551097169363
"195",7116,"Chiapas","Marqués de Comillas",356317.109375,12892,27.6386215773348
"196",7117,"Chiapas","Montecristo de Guerrero",142446.09375,8412,16.9336773359486
"197",7118,"Chiapas","San Andrés Duraznal",103344.34375,6047,17.0901841822391
"198",7119,"Chiapas","Santiago el Pinar",102037.65625,4959,20.5762565537407
"199",8001,"Chihuahua","Ahumada",951840.546875,14635,65.0386434489238
"200",8002,"Chihuahua","Aldama",1128580.95833333,26047,43.3286350955324
"201",8003,"Chihuahua","Allende",2187398.72395833,8487,257.735209609795
"202",8004,"Chihuahua","Aquiles Serdán",364787.296875,24344,14.9846901443888
"203",8005,"Chihuahua","Ascensión",1765899.015625,26093,67.6771170668379
"204",8006,"Chihuahua","Bachíniva",311527.890625,5807,53.6469589504047
"205",8007,"Chihuahua","Balleza",304896.1875,16440,18.5459968065693
"206",8008,"Chihuahua","Batopilas de Manuel Gómez Morín",110812.40625,11270,9.83251164596273
"207",8009,"Chihuahua","Bocoyna",790667.546875,23351,33.8601150646653
"208",8010,"Chihuahua","Buenaventura",1866753.078125,25146,74.2365814891036
"209",8011,"Chihuahua","Camargo",2744305.171875,49499,55.4416285556274
"210",8012,"Chihuahua","Carichí",184428.65625,8113,22.7324856711451
"211",8013,"Chihuahua","Casas Grandes",650590.171875,11815,55.0647627486246
"212",8014,"Chihuahua","Coronado",97468.1875,2034,47.9194628810226
"213",8015,"Chihuahua","Coyame del Sotol",151356.625,1230,123.054166666667
"214",8016,"Chihuahua","La Cruz",234616.984375,3704,63.3415184597732
"215",8017,"Chihuahua","Cuauhtémoc",8519292.0703125,180638,47.162236463604
"216",8018,"Chihuahua","Cusihuiriachi",293810.625,5099,57.621224749951
"217",8019,"Chihuahua","Chihuahua",64428988.03125,937674,68.711501045406
"218",8020,"Chihuahua","Chínipas",181486.859375,6222,29.1685727057216
"219",8021,"Chihuahua","Delicias",10442045.578125,150506,69.3795966813615
"220",8022,"Chihuahua","Dr. Belisario Domínguez",182135.671875,2456,74.1594755191368
"221",8023,"Chihuahua","Galeana",750998.515625,6656,112.830305833083
"222",8024,"Chihuahua","Santa Isabel",253128.609375,3791,66.7709336256924
"223",8025,"Chihuahua","Gómez Farías",537816.796875,7023,76.5793531076463
"224",8026,"Chihuahua","Gran Morelos",175980.25,2448,71.8873570261438
"225",8027,"Chihuahua","Guachochi",744993.890625,50180,14.8464306621164
"226",8028,"Chihuahua","Guadalupe",19211683.0507812,4237,4534.26553004042
"227",8029,"Chihuahua","Guadalupe y Calvo",483151.515625,50514,9.56470514362355
"228",8030,"Chihuahua","Guazapares",197684.421875,8196,24.1196219954856
"229",8031,"Chihuahua","Guerrero",726542.057291667,35473,20.4815509624691
"230",8032,"Chihuahua","Hidalgo del Parral",6199127.8125,116662,53.13750675027
"231",8033,"Chihuahua","Huejotitán",38742.453125,824,47.0175402002427
"232",8034,"Chihuahua","Ignacio Zaragoza",323788.609375,5196,62.3149748604696
"233",8035,"Chihuahua","Janos",722759.5625,11005,65.6755622444343
"234",8036,"Chihuahua","Jiménez",1134003.390625,40859,27.7540661941066
"235",8037,"Chihuahua","Juárez",25691852.58125,1512450,16.9869103648054
"236",8038,"Chihuahua","Julimes",336054.015625,4980,67.4807260291165
"237",8039,"Chihuahua","López",218204.453125,4122,52.9365485504609
"238",8040,"Chihuahua","Madera",1163731.453125,25144,46.2826699461104
"239",8041,"Chihuahua","Maguarichi",17581.046875,1302,13.5031081989247
"240",8042,"Chihuahua","Manuel Benavides",153335.609375,1178,130.166052101019
"241",8043,"Chihuahua","Matachí",128334.328125,2742,46.8031831236324
"242",8044,"Chihuahua","Matamoros",17507841.7604167,4314,4058.37778405579
"243",8045,"Chihuahua","Meoqui",2972042.8125,44853,66.2618512139656
"244",8046,"Chihuahua","Morelos",447417.64375,7266,61.5768846339114
"245",8047,"Chihuahua","Moris",126974.078125,4447,28.5527497470205
"246",8048,"Chihuahua","Namiquipa",1472101.171875,22712,64.8160079198221
"247",8049,"Chihuahua","Nonoava",86069.3125,2757,31.2184666303954
"248",8050,"Chihuahua","Nuevo Casas Grandes",4199426.328125,65753,63.8666878792603
"249",8051,"Chihuahua","Ocampo",572093.1953125,8127,70.3941424034084
"250",8052,"Chihuahua","Ojinaga",3832073.9375,24534,156.194421517078
"251",8053,"Chihuahua","Praxedis G. Guerrero",141616.5,5111,27.7081784386617
"252",8054,"Chihuahua","Riva Palacio",694989.328125,7695,90.317001705653
"253",8055,"Chihuahua","Rosales",1058357.1875,16776,63.0875767465427
"254",8056,"Chihuahua","Rosario",1791077.31770833,2079,861.50905132676
"255",8057,"Chihuahua","San Francisco de Borja",108285.515625,2197,49.2878996927629
"256",8058,"Chihuahua","San Francisco de Conchos",203696.4375,2696,75.5550584198813
"257",8059,"Chihuahua","San Francisco del Oro",499995.890625,5004,99.9192427308153
"258",8060,"Chihuahua","Santa Bárbara",694553.890625,11582,59.9683897966672
"259",8061,"Chihuahua","Satevó",201766.859375,3414,59.0998416446983
"260",8062,"Chihuahua","Saucillo",2000474.28125,29862,66.9906329532516
"261",8063,"Chihuahua","Temósachic",191792.09375,5320,36.0511454417293
"262",8064,"Chihuahua","El Tule",78232.015625,1448,54.0276351001381
"263",8065,"Chihuahua","Urique",355740.484375,17043,20.8731141451036
"264",8066,"Chihuahua","Uruachi",82076.34375,6512,12.6038611409705
"265",8067,"Chihuahua","Valle de Zaragoza",293591.4375,4775,61.4851178010471
"266",9002,"Ciudad de México","Azcapotzalco",16768322.25,432205,38.7971500792448
"267",9003,"Ciudad de México","Coyoacán",27177206.46875,614447,44.230350980231
"268",9004,"Ciudad de México","Cuajimalpa de Morelos",10402871.40625,217686,47.7884264778167
"269",9005,"Ciudad de México","Gustavo A. Madero",37082914.96875,1173351,31.6042812157232
"270",9006,"Ciudad de México","Iztacalco",13290038.25,404695,32.8396403464337
"271",9007,"Ciudad de México","Iztapalapa",48159438.6875,1835486,26.237976583586
"272",9008,"Ciudad de México","La Magdalena Contreras",7195965.828125,247622,29.060284740956
"273",9009,"Ciudad de México","Milpa Alta",1654122.1875,152685,10.8335605167502
"274",9010,"Ciudad de México","Álvaro Obregón",14818458.8828125,759137,19.5201378444372
"275",9011,"Ciudad de México","Tláhuac",8147148.484375,392313,20.7669602699248
"276",9012,"Ciudad de México","Tlalpan",22315306.171875,699928,31.8822881380299
"277",9013,"Ciudad de México","Xochimilco",10868793.046875,442178,24.5801307321373
"278",9014,"Ciudad de México","Benito Juárez",15152380.8214286,434153,34.9010160506286
"279",9015,"Ciudad de México","Cuauhtémoc",8519292.0703125,545884,15.6064146784161
"280",9016,"Ciudad de México","Miguel Hidalgo",23062431.1875,414470,55.643185725143
"281",9017,"Ciudad de México","Venustiano Carranza",4826190.35546875,443704,10.8770494642121
"282",10001,"Durango","Canatlán",1028758.703125,31454,32.7067687138361
"283",10002,"Durango","Canelas",101611.890625,4321,23.5158274994214
"284",10003,"Durango","Coneto de Comonfort",128302.921875,4084,31.4159945825171
"285",10004,"Durango","Cuencamé",1356875.390625,34955,38.8177768738378
"286",10005,"Durango","Durango",26788451.9375,688697,38.8972972693361
"287",10006,"Durango","General Simón Bolívar",293143.125,10038,29.2033398087268
"288",10007,"Durango","Gómez Palacio",19061386.40625,372750,51.1371868712274
"289",10008,"Durango","Guadalupe Victoria",945021.515625,36695,25.7534136973702
"290",10009,"Durango","Guanaceví",254320.046875,9869,25.7695862676056
"291",10010,"Durango","Hidalgo",1449134.75,3843,377.084244080146
"292",10011,"Durango","Indé",271495.203125,4748,57.1809610625527
"293",10012,"Durango","Lerdo",7487715.234375,163313,45.8488622116733
"294",10013,"Durango","Mapimí",1095848.90625,26932,40.6894737208525
"295",10014,"Durango","Mezquital",225911.875,48583,4.65001903958175
"296",10015,"Durango","Nazas",586864.25,12894,45.5145222584148
"297",10016,"Durango","Nombre de Dios",670255.375,19060,35.1655495802728
"298",10017,"Durango","Ocampo",572093.1953125,8003,71.4848425980882
"299",10018,"Durango","El Oro",754746.171875,10384,72.6835681697804
"300",10019,"Durango","Otáez",50074.53125,4924,10.1694823822096
"301",10020,"Durango","Pánuco de Coronado",520044.53125,12656,41.0907499407396
"302",10021,"Durango","Peñón Blanco",400162.546875,11118,35.9923139840799
"303",10022,"Durango","Poanas",878001,25623,34.2661280880459
"304",10023,"Durango","Pueblo Nuevo",684746.5859375,51269,13.3559575169693
"305",10024,"Durango","Rodeo",514841.90625,12818,40.1655411335622
"306",10025,"Durango","San Bernardo",125697.59375,2837,44.3065187698273
"307",10026,"Durango","San Dimas",421675.3125,17333,24.3278897190331
"308",10027,"Durango","San Juan de Guadalupe",192405.046875,5251,36.6416010045706
"309",10028,"Durango","San Juan del Río",3883162.44791667,12013,323.246686749077
"310",10029,"Durango","San Luis del Cordero",111647.59375,2103,53.0896784355682
"311",10030,"Durango","San Pedro del Gallo",59530.6875,1633,36.4547994488671
"312",10031,"Durango","Santa Clara",250366.765625,6727,37.2181902222387
"313",10032,"Durango","Santiago Papasquiaro",1749755.765625,49207,35.5590823587091
"314",10033,"Durango","Súchil",208280.53125,6917,30.1113967399161
"315",10034,"Durango","Tamazula",657159.296875,26300,24.9870455085551
"316",10035,"Durango","Tepehuanes",374560.8125,11378,32.9197409474424
"317",10036,"Durango","Tlahualilo",690918.890625,21143,32.6783753783758
"318",10037,"Durango","Topia",146726.796875,9320,15.7432185488197
"319",10038,"Durango","Vicente Guerrero",661236.859375,23476,28.1665044886267
"320",10039,"Durango","Nuevo Ideal",1076103.984375,27981,38.4583819154069
"321",11001,"Guanajuato","Abasolo",1019088.765625,92040,11.072237783844
"322",11002,"Guanajuato","Acámbaro",4660122.515625,108697,42.8725955235655
"323",11003,"Guanajuato","San Miguel de Allende",7817726.90625,174615,44.7712218666781
"324",11004,"Guanajuato","Apaseo el Alto",2314949.390625,63392,36.5180052786629
"325",11005,"Guanajuato","Apaseo el Grande",3247165.046875,117883,27.5456600771528
"326",11006,"Guanajuato","Atarjea",113398.796875,5296,21.4121595307779
"327",11007,"Guanajuato","Celaya",22768638.015625,521169,43.6876291867417
"328",11008,"Guanajuato","Manuel Doblado",1459556,41240,35.3917555771096
"329",11009,"Guanajuato","Comonfort",2745621.171875,82216,33.3952171338304
"330",11010,"Guanajuato","Coroneo",393576.984375,11083,35.5117733804024
"331",11011,"Guanajuato","Cortazar",3773611.53125,97928,38.5345512136468
"332",11012,"Guanajuato","Cuerámaro",1163091.9375,30857,37.6929687753184
"333",11013,"Guanajuato","Doctor Mora",668215.59375,27390,24.3963342004381
"334",11014,"Guanajuato","Dolores Hidalgo Cuna de la Independencia Nacional",4855623.59375,163038,29.7821587221997
"335",11015,"Guanajuato","Guanajuato",7379101.921875,194500,37.9388273618252
"336",11016,"Guanajuato","Huanímaro",809572.5,21128,38.3175170390004
"337",11017,"Guanajuato","Irapuato",21482468.234375,592953,36.229630736964
"338",11018,"Guanajuato","Jaral del Progreso",1475232.40625,38782,38.039100774844
"339",11019,"Guanajuato","Jerécuaro",1552924.9375,49517,31.3614503604823
"340",11020,"Guanajuato","León",66121703,1721215,38.4157138997743
"341",11021,"Guanajuato","Moroleón",2699850.796875,47261,57.1264001370051
"342",11022,"Guanajuato","Ocampo",572093.1953125,26383,21.6841600770382
"343",11023,"Guanajuato","Pénjamo",5359134.359375,154960,34.5839852824923
"344",11024,"Guanajuato","Pueblo Nuevo",684746.5859375,12403,55.2081420573652
"345",11025,"Guanajuato","Purísima del Rincón",2681158.21875,83842,31.9787006363159
"346",11026,"Guanajuato","Romita",1982436.046875,65766,30.1437832143509
"347",11027,"Guanajuato","Salamanca",12461521.484375,273417,45.5769812571091
"348",11028,"Guanajuato","Salvatierra",4173157.890625,94126,44.3358677796252
"349",11029,"Guanajuato","San Diego de la Unión",1105914.625,41054,26.9380480586545
"350",11030,"Guanajuato","San Felipe",1684061.8359375,119793,14.0580988533345
"351",11031,"Guanajuato","San Francisco del Rincón",4722447.59375,130871,36.0847521127675
"352",11032,"Guanajuato","San José Iturbide",2863760.203125,89558,31.9765984403962
"353",11033,"Guanajuato","San Luis de la Paz",3806610.1875,128536,29.6151287382523
"354",11034,"Guanajuato","Santa Catarina",7936451.92708333,5723,1386.7642717252
"355",11035,"Guanajuato","Santa Cruz de Juventino Rosas",2706875.21875,82340,32.8743650564732
"356",11036,"Guanajuato","Santiago Maravatío",310829.5,6714,46.2957253500149
"357",11037,"Guanajuato","Silao de la Victoria",6619289.5625,203556,32.5182729199827
"358",11038,"Guanajuato","Tarandacuao",472229.4375,11304,41.7754279458599
"359",11039,"Guanajuato","Tarimoro",1441078.140625,35905,40.1358624321125
"360",11040,"Guanajuato","Tierra Blanca",3361160.96875,20007,167.999248700455
